t,v,vw,o,c,h,l,n
2024-11-04 01:55:00+00:00,1.2505585700000004,68917.9637,68912.48,68934.46,68988.0,68905.58,138
2024-11-04 01:56:00+00:00,2.6833226500000005,68928.1615,68933.53,68955.17,69002.0,68905.19,177
2024-11-04 01:57:00+00:00,6.3473507000000025,68944.1519,68946.88,68933.58,69011.0,68923.93,180
2024-11-04 01:58:00+00:00,1.1021420400000002,68943.5972,68927.15,68950.48,69025.0,68927.15,116
2024-11-04 01:59:00+00:00,2.0170033800000007,68955.1147,68950.47,68923.78,69027.0,68918.3,164
2024-11-04 02:00:00+00:00,4.40380496,68949.4386,68928.3,68931.29,69039.0,68915.16,240
2024-11-04 02:01:00+00:00,6.317974299999996,68986.6878,68931.29,69060.0,69060.0,68930.18,180
2024-11-04 02:02:00+00:00,3.898812189999999,68992.0279,69003.69,69027.97,69085.0,68953.6,185
2024-11-04 02:03:00+00:00,4.156249709999997,69013.8022,69027.43,68992.32,69109.0,68970.77,219
2024-11-04 02:04:00+00:00,4.760554390000002,68995.055,68991.34,69007.26,69072.0,68964.91,168
2024-11-04 02:05:00+00:00,2.87931226,69047.4456,69007.26,69020.01,69135.0,68996.0,221
2024-11-04 02:06:00+00:00,2.585668069999999,68983.7051,69020.68,68958.02,69095.0,68953.38,238
2024-11-04 02:07:00+00:00,8.794866869999993,68960.7947,68953.38,68888.97,69048.0,68874.21,271
2024-11-04 02:08:00+00:00,3.2131091800000013,68930.012,68888.9,68937.61,68999.0,68888.32,181
2024-11-04 02:09:00+00:00,1.7044158700000005,68950.0581,68943.9,68959.65,68960.6,68934.29,147
2024-11-04 02:10:00+00:00,5.015884000000001,68927.6173,68959.65,68894.47,69017.0,68887.17,212
2024-11-04 02:11:00+00:00,1.5968859499999992,68895.4033,68894.47,68873.47,68983.0,68873.37,154
2024-11-04 02:12:00+00:00,1.2696515099999997,68881.5352,68880.35,68866.75,68968.0,68856.86,135
2024-11-04 02:13:00+00:00,4.3143832500000014,68888.256,68866.78,68843.94,68961.0,68843.94,176
2024-11-04 02:14:00+00:00,3.3799629100000024,68856.6822,68848.45,68870.5,68947.0,68833.69,152
2024-11-04 02:15:00+00:00,2.2926238300000006,68854.0042,68851.99,68860.37,68941.0,68833.69,224
2024-11-04 02:16:00+00:00,6.560733530000001,68881.619,68859.54,68905.69,68962.0,68844.43,215
2024-11-04 02:17:00+00:00,4.575192300000001,68908.0532,68905.68,68889.95,68978.0,68867.02,153
2024-11-04 02:18:00+00:00,3.9088244199999993,68891.6348,68888.12,68870.5,68987.0,68864.35,153
2024-11-04 02:19:00+00:00,0.5235323199999996,68910.1839,68938.65,68908.41,68939.71,68870.5,133
2024-11-04 02:20:00+00:00,5.832219799999999,68952.8766,68916.87,68959.19,69042.0,68907.0,184
2024-11-04 02:21:00+00:00,1.7540935999999998,68997.0628,68959.19,68939.07,69042.0,68911.4,162
2024-11-04 02:22:00+00:00,0.54788986,68919.4748,68939.06,68927.71,69022.0,68902.5,117
2024-11-04 02:23:00+00:00,1.6886708299999995,68934.0805,68921.04,68954.86,69007.0,68921.04,174
2024-11-04 02:24:00+00:00,10.308594939999988,69006.4225,68955.83,69027.65,69088.0,68931.1,219
2024-11-04 02:25:00+00:00,20.369763569999993,69010.0744,69027.65,69000.9,69091.0,68994.67,194
2024-11-04 02:26:00+00:00,0.9776246300000009,68990.1929,68998.59,69003.57,69088.0,68981.3,123
2024-11-04 02:27:00+00:00,6.16943481,69054.2987,69003.42,69062.44,69119.0,68999.72,167
2024-11-04 02:28:00+00:00,3.3841296499999975,69067.532,69062.38,69100.38,69164.0,69010.7,192
2024-11-04 02:29:00+00:00,5.179052499999994,69109.6889,69093.03,69132.75,69180.0,69038.6,191
2024-11-04 02:30:00+00:00,8.182398569999997,69144.5471,69132.73,69108.16,69228.0,69067.3,276
2024-11-04 02:31:00+00:00,8.668680530000005,69107.0846,69108.16,69082.61,69201.0,69076.82,210
2024-11-04 02:32:00+00:00,4.965513569999998,69122.8673,69082.65,69140.07,69181.0,69082.28,176
2024-11-04 02:33:00+00:00,5.69712255,69128.0026,69132.99,69119.69,69202.0,69099.53,197
2024-11-04 02:34:00+00:00,1.4508864500000003,69131.5089,69119.61,69130.67,69216.0,69113.86,128
2024-11-04 02:35:00+00:00,3.65113338,69137.6148,69130.67,69078.41,69216.0,69054.27,214
2024-11-04 02:36:00+00:00,2.47251156,69062.5806,69100.0,69056.05,69156.0,69040.69,195
2024-11-04 02:37:00+00:00,36.24300169999995,69091.8291,69055.98,69170.33,69262.0,69025.36,631
2024-11-04 02:38:00+00:00,6.443916100000003,69173.9752,69166.15,69165.39,69293.0,69134.8,237
2024-11-04 02:39:00+00:00,2.5629456000000004,69180.9839,69165.39,69179.34,69258.0,69157.32,128
2024-11-04 02:40:00+00:00,3.8524254200000003,69138.6306,69176.97,69139.36,69257.0,69099.16,175
2024-11-04 02:41:00+00:00,8.931826889999995,69117.9988,69132.24,69148.55,69148.55,69109.8,133
2024-11-04 02:42:00+00:00,2.229154710000001,69140.1932,69146.97,69144.69,69148.45,69117.33,170
2024-11-04 02:43:00+00:00,0.8045426600000001,69147.1514,69235.0,69140.63,69235.0,69128.58,114
2024-11-04 02:44:00+00:00,1.9991708700000013,69143.594,69140.11,69111.83,69230.0,69092.11,211
2024-11-04 02:45:00+00:00,5.726541050000003,69122.1358,69111.82,69176.69,69270.0,69081.64,235
2024-11-04 02:46:00+00:00,2.2199332099999998,69178.643,69176.69,69127.22,69270.0,69121.52,165
2024-11-04 02:47:00+00:00,1.8722591600000005,69135.8477,69127.22,69135.05,69237.0,69111.2,132
2024-11-04 02:48:00+00:00,4.59373998,69151.4076,69132.7,69160.63,69237.0,69111.2,174
2024-11-04 02:49:00+00:00,1.0202565,69161.7649,69162.43,69163.62,69173.69,69148.69,116
2024-11-04 02:50:00+00:00,3.9004458499999997,69186.791,69163.62,69237.09,69296.0,69157.33,235
2024-11-04 02:51:00+00:00,12.845616490000001,69270.0187,69298.0,69228.88,69359.0,69178.4,303
2024-11-04 02:52:00+00:00,2.882124849999999,69245.9791,69227.56,69243.3,69325.0,69206.79,154
2024-11-04 02:53:00+00:00,6.392462859999999,69224.3946,69245.03,69211.94,69325.0,69197.84,206
2024-11-04 02:54:00+00:00,4.02955753,69189.3209,69212.43,69171.12,69306.0,69171.12,184
2024-11-04 02:55:00+00:00,1.7894614000000004,69197.781,69174.83,69192.71,69280.0,69142.83,144
2024-11-04 02:56:00+00:00,0.93057456,69200.7529,69186.74,69210.5,69267.0,69183.54,129
2024-11-04 02:57:00+00:00,7.731369709999996,69218.1805,69209.19,69241.37,69292.0,69194.93,212
2024-11-04 02:58:00+00:00,2.3207953500000005,69246.2659,69306.0,69252.96,69323.0,69227.39,134
2024-11-04 02:59:00+00:00,0.9040297399999998,69253.4828,69247.21,69252.18,69323.0,69243.22,87
2024-11-04 03:00:00+00:00,8.863353320000003,69313.1766,69325.0,69349.14,69416.0,69252.17,311
2024-11-04 03:01:00+00:00,19.458773819999976,69408.4247,69346.15,69426.28,69489.0,69319.9,516
2024-11-04 03:02:00+00:00,12.68940979999998,69431.8251,69426.27,69403.29,69505.0,69397.0,403
2024-11-04 03:03:00+00:00,5.814043619999998,69372.5344,69403.66,69343.8,69500.0,69322.75,207
2024-11-04 03:04:00+00:00,10.206357279999995,69290.5353,69343.79,69278.21,69429.0,69268.16,287
2024-11-04 03:05:00+00:00,2.76448107,69279.3144,69277.84,69240.13,69365.0,69237.86,272
2024-11-04 03:06:00+00:00,0.4626192899999999,69245.5379,69249.47,69234.61,69354.0,69222.18,166
2024-11-04 03:07:00+00:00,5.689416860000003,69208.2518,69230.02,69208.1,69347.0,69180.29,229
2024-11-04 03:08:00+00:00,5.750677680000003,69228.831,69202.01,69199.35,69317.0,69196.6,228
2024-11-04 03:09:00+00:00,0.6250689800000001,69177.2456,69307.0,69163.73,69307.0,69161.27,123
2024-11-04 03:10:00+00:00,2.7342062299999976,69195.3555,69281.0,69191.15,69281.0,69157.33,210
2024-11-04 03:11:00+00:00,1.2991698399999998,69172.9976,69193.11,69177.82,69277.0,69162.08,102
2024-11-04 03:12:00+00:00,4.323344830000003,69157.3981,69179.16,69171.56,69264.0,69131.1,187
2024-11-04 03:13:00+00:00,1.1935326499999992,69162.924,69172.0,69179.27,69183.57,69146.83,131
2024-11-04 03:14:00+00:00,1.4166982600000004,69174.9387,69179.27,69149.98,69254.0,69149.98,139
2024-11-04 03:15:00+00:00,0.8997736599999999,69120.7001,69147.88,69105.47,69254.0,69096.09,176
2024-11-04 03:16:00+00:00,5.54621865,69149.6923,69104.85,69167.17,69233.0,69095.62,199
2024-11-04 03:17:00+00:00,5.091265309999996,69142.7841,69168.38,69120.0,69251.0,69101.41,193
2024-11-04 03:18:00+00:00,0.9803684400000002,69109.5541,69111.73,69102.1,69212.0,69089.7,165
2024-11-04 03:19:00+00:00,0.37060332999999995,69110.1381,69092.7,69117.4,69125.0,69092.17,130
2024-11-04 03:20:00+00:00,2.158810749999998,69151.5976,69122.86,69120.65,69237.0,69113.37,160
2024-11-04 03:21:00+00:00,5.0656638700000025,69086.9675,69120.65,69097.36,69221.0,69073.93,169
2024-11-04 03:22:00+00:00,0.9855507300000004,69097.4849,69097.35,69136.72,69209.0,69064.88,133
2024-11-04 03:23:00+00:00,3.3140336400000026,69155.9675,69134.24,69150.0,69251.0,69121.0,143
2024-11-04 03:24:00+00:00,2.4072260100000005,69151.7594,69148.53,69151.92,69251.0,69137.63,195
2024-11-04 03:25:00+00:00,2.3961074,69136.3369,69147.9,69142.04,69248.0,69121.7,136
2024-11-04 03:26:00+00:00,1.6895626500000007,69157.1719,69142.05,69145.0,69176.68,69138.2,127
2024-11-04 03:27:00+00:00,1.228412150000001,69133.7833,69162.4,69145.0,69247.0,69113.06,156
2024-11-04 03:28:00+00:00,0.16513487000000002,69128.0744,69133.6,69110.31,69226.0,69101.42,91
2024-11-04 03:29:00+00:00,1.9348693000000008,69124.6763,69109.68,69107.97,69145.0,69100.75,151
2024-11-04 03:30:00+00:00,0.8038954700000001,69095.1486,69110.04,69087.96,69218.0,69078.21,128
2024-11-04 03:31:00+00:00,1.54636304,69055.1911,69117.6,69055.97,69184.0,69027.71,169
2024-11-04 03:32:00+00:00,0.8138527999999999,69064.2699,69049.43,69057.7,69152.0,69038.84,135
2024-11-04 03:33:00+00:00,1.2891810400000001,69053.8562,69047.37,69061.07,69153.0,69042.17,117
2024-11-04 03:34:00+00:00,0.9181655000000001,69084.5245,69066.54,69088.6,69163.0,69059.28,133
2024-11-04 03:35:00+00:00,4.508221860000003,69123.2278,69088.33,69107.34,69219.0,69088.33,195
2024-11-04 03:36:00+00:00,1.9104637999999994,69093.9498,69106.3,69086.58,69216.0,69070.56,165
2024-11-04 03:37:00+00:00,3.0161037199999994,69094.2929,69088.68,69101.06,69175.0,69062.61,156
2024-11-04 03:38:00+00:00,3.376942720000001,69102.7769,69100.01,69137.77,69197.0,69092.56,143
2024-11-04 03:39:00+00:00,2.1552204700000037,69146.5157,69131.87,69181.18,69241.0,69110.5,152
2024-11-04 03:40:00+00:00,5.807055099999998,69176.7532,69180.99,69141.24,69261.0,69141.24,175
2024-11-04 03:41:00+00:00,0.8682466,69127.8238,69149.79,69114.07,69241.0,69106.54,106
2024-11-04 03:42:00+00:00,1.8090450299999996,69115.7348,69113.58,69152.3,69202.0,69093.87,131
2024-11-04 03:43:00+00:00,4.622023680000001,69129.2275,69099.99,69100.0,69191.0,69085.56,149
2024-11-04 03:44:00+00:00,0.2540485400000001,69109.8059,69100.0,69105.85,69148.8,69099.99,65
2024-11-04 03:45:00+00:00,2.473653189999997,69113.0592,69105.85,69148.7,69185.0,69083.98,182
2024-11-04 03:46:00+00:00,0.6833061300000002,69127.6441,69140.35,69148.8,69192.0,69103.52,117
2024-11-04 03:47:00+00:00,3.686458769999999,69085.2258,69212.0,69057.46,69212.0,69052.14,202
2024-11-04 03:48:00+00:00,0.7246705500000001,69051.0925,69057.55,69047.95,69164.0,69040.9,136
2024-11-04 03:49:00+00:00,0.9466507100000003,69073.0559,69045.89,69083.12,69156.0,69045.89,99
2024-11-04 03:50:00+00:00,3.584369559999999,69099.3255,69082.76,69087.29,69158.0,69082.76,144
2024-11-04 03:51:00+00:00,0.7469319700000004,69093.0782,69089.79,69099.7,69106.8,69078.84,108
2024-11-04 03:52:00+00:00,0.71467539,69090.0526,69099.42,69090.83,69106.8,69084.18,103
2024-11-04 03:53:00+00:00,4.370676689999999,69093.6419,69090.83,69107.88,69110.6,69073.64,147
2024-11-04 03:54:00+00:00,1.7913744699999998,69104.7172,69110.6,69094.1,69170.0,69091.32,108
2024-11-04 03:55:00+00:00,2.7790367099999997,69098.4961,69094.1,69099.91,69177.0,69076.21,118
2024-11-04 03:56:00+00:00,13.619279169999972,69028.5541,69093.77,69094.0,69177.0,68984.47,317
2024-11-04 03:57:00+00:00,1.5628579800000002,69014.1889,69022.1,68985.54,69106.0,68985.54,109
2024-11-04 03:58:00+00:00,7.839633760000006,68970.3322,68985.54,68979.82,69094.0,68954.84,238
2024-11-04 03:59:00+00:00,0.7789175499999998,68987.1251,68979.09,69000.61,69003.93,68972.74,102
2024-11-04 04:00:00+00:00,1.05011633,69015.5644,69014.1,69035.42,69095.0,68999.98,115
2024-11-04 04:01:00+00:00,1.4911982599999998,69028.2441,69045.83,69030.27,69103.0,69015.18,109
2024-11-04 04:02:00+00:00,0.5395418399999998,69022.6344,69029.56,69023.91,69034.1,69013.72,91
2024-11-04 04:03:00+00:00,0.9285595299999998,69032.4834,69031.09,69051.77,69117.0,69024.3,96
2024-11-04 04:04:00+00:00,4.993107689999999,69071.0005,69051.28,69061.03,69141.0,69025.9,181
2024-11-04 04:05:00+00:00,2.1915395400000004,69058.9594,69060.22,69042.58,69150.0,69027.4,151
2024-11-04 04:06:00+00:00,1.8588263700000005,69056.6196,69038.52,69045.98,69073.51,69038.08,122
2024-11-04 04:07:00+00:00,1.3633186200000014,69072.247,69048.31,69086.64,69153.0,69046.0,146
2024-11-04 04:08:00+00:00,4.378461910000002,69089.3161,69084.86,69092.61,69170.0,69072.6,157
2024-11-04 04:09:00+00:00,1.02059162,69098.387,69096.59,69095.7,69105.21,69089.14,109
2024-11-04 04:10:00+00:00,6.1431847899999985,69097.9172,69099.37,69098.58,69178.0,69086.94,174
2024-11-04 04:11:00+00:00,1.7146032800000002,69100.8346,69103.7,69098.1,69180.0,69088.46,104
2024-11-04 04:12:00+00:00,1.9638511599999995,69100.8971,69098.1,69116.49,69180.0,69089.56,98
2024-11-04 04:13:00+00:00,2.25460851,69121.2801,69112.15,69117.4,69180.0,69103.7,114
2024-11-04 04:14:00+00:00,1.11050528,69122.993,69124.96,69123.69,69191.0,69113.1,110
2024-11-04 04:15:00+00:00,3.527668710000001,69140.2847,69115.54,69149.7,69219.0,69114.46,157
2024-11-04 04:16:00+00:00,5.28840977,69118.1715,69148.09,69106.11,69233.0,69084.14,179
2024-11-04 04:17:00+00:00,1.2684534400000003,69105.3668,69100.0,69103.17,69144.0,69092.51,104
2024-11-04 04:18:00+00:00,0.9510283300000001,69111.8076,69103.17,69108.07,69199.0,69100.76,137
2024-11-04 04:19:00+00:00,3.8171129500000003,69108.3439,69107.82,69114.61,69143.9,69084.23,176
2024-11-04 04:20:00+00:00,2.47277185,69092.8729,69114.61,69097.35,69198.0,69080.4,157
2024-11-04 04:21:00+00:00,1.3214738000000004,69099.2161,69097.35,69104.4,69116.98,69087.76,120
2024-11-04 04:22:00+00:00,0.5421786400000003,69098.6038,69096.26,69102.7,69194.0,69092.45,130
2024-11-04 04:23:00+00:00,0.6910569000000001,69092.1216,69099.99,69092.48,69102.7,69085.0,123
2024-11-04 04:24:00+00:00,1.33314553,69099.6739,69096.26,69099.35,69185.0,69092.48,101
2024-11-04 04:25:00+00:00,0.0973758,69109.029,69095.85,69110.97,69186.0,69095.85,62
2024-11-04 04:26:00+00:00,1.6934247,69103.6764,69187.0,69099.99,69187.0,69097.13,89
2024-11-04 04:27:00+00:00,7.585872209999999,69126.7097,69100.0,69161.4,69299.0,69089.48,265
2024-11-04 04:28:00+00:00,6.365456180000002,69234.869,69215.74,69238.09,69308.0,69196.97,161
2024-11-04 04:29:00+00:00,5.874926330000001,69266.7013,69238.1,69291.67,69353.0,69237.55,206
2024-11-04 04:30:00+00:00,2.441216140000001,69313.1724,69286.62,69339.21,69379.0,69264.3,193
2024-11-04 04:31:00+00:00,5.216139419999997,69313.0534,69334.33,69272.14,69399.0,69261.43,186
2024-11-04 04:32:00+00:00,7.05644597,69236.6019,69264.14,69197.25,69357.0,69189.07,222
2024-11-04 04:33:00+00:00,13.357369309999996,69188.5999,69197.25,69235.2,69307.0,69168.52,298
2024-11-04 04:34:00+00:00,4.702562680000004,69157.0851,69235.2,69150.45,69287.0,69150.45,144
2024-11-04 04:35:00+00:00,4.234700390000002,69142.1611,69150.45,69137.74,69268.0,69128.05,161
2024-11-04 04:36:00+00:00,3.6383760899999995,69125.8381,69137.73,69131.13,69237.0,69102.52,114
2024-11-04 04:37:00+00:00,0.5971299500000001,69133.8773,69131.13,69147.75,69155.4,69119.0,96
2024-11-04 04:38:00+00:00,1.6415755500000004,69148.4899,69141.21,69157.76,69237.0,69138.16,90
2024-11-04 04:39:00+00:00,0.6717050999999999,69152.0131,69156.99,69152.1,69237.0,69136.28,90
2024-11-04 04:40:00+00:00,1.0202421400000001,69137.504,69142.39,69136.12,69238.0,69124.07,109
2024-11-04 04:41:00+00:00,1.0247188799999996,69133.4089,69136.12,69148.7,69148.7,69121.67,81
2024-11-04 04:42:00+00:00,0.8236454500000003,69134.5482,69135.74,69130.62,69237.0,69121.72,95
2024-11-04 04:43:00+00:00,3.61530667,69106.0839,69132.34,69083.31,69229.0,69066.36,137
2024-11-04 04:44:00+00:00,7.80429027,69086.3345,69131.5,69181.0,69181.0,69064.16,193
2024-11-04 04:45:00+00:00,1.4551587700000008,69163.9826,69110.5,69130.73,69199.0,69109.65,118
2024-11-04 04:46:00+00:00,0.9549359399999997,69124.2506,69130.73,69116.98,69136.4,69111.7,86
2024-11-04 04:47:00+00:00,1.7370239800000005,69154.1025,69113.58,69174.01,69249.0,69111.83,131
2024-11-04 04:48:00+00:00,3.133128300000001,69147.8351,69148.7,69103.98,69247.0,69099.48,136
2024-11-04 04:49:00+00:00,1.6031945899999995,69116.9723,69099.48,69114.1,69210.0,69078.49,119
2024-11-04 04:50:00+00:00,1.1297897900000005,69091.8525,69078.71,69114.0,69114.1,69075.2,111
2024-11-04 04:51:00+00:00,0.5579539899999999,69088.6308,69085.8,69091.28,69114.1,69075.76,67
2024-11-04 04:52:00+00:00,2.0252213400000008,69070.0595,69092.41,69075.17,69187.0,69033.45,144
2024-11-04 04:53:00+00:00,1.08807772,69074.8204,69075.17,69062.09,69097.0,69056.48,140
2024-11-04 04:54:00+00:00,0.59146858,69074.1546,69075.5,69078.14,69079.99,69061.75,81
2024-11-04 04:55:00+00:00,0.9684305299999999,69104.9396,69078.14,69113.52,69171.0,69077.4,103
2024-11-04 04:56:00+00:00,0.89630423,69102.6003,69108.52,69101.64,69115.0,69093.14,83
2024-11-04 04:57:00+00:00,1.22954495,69089.3305,69100.51,69079.27,69190.0,69079.27,131
2024-11-04 04:58:00+00:00,1.0950108199999997,69082.2865,69092.1,69092.68,69099.91,69070.46,142
2024-11-04 04:59:00+00:00,0.5976459599999997,69090.3958,69092.69,69092.75,69099.43,69080.32,77
2024-11-04 05:00:00+00:00,6.87917896,69086.8741,69096.8,69102.22,69187.0,69065.5,173
2024-11-04 05:01:00+00:00,1.0772707899999998,69094.0808,69187.0,69073.38,69187.0,69070.0,110
2024-11-04 05:02:00+00:00,1.6321670800000012,69063.0136,69070.53,69063.95,69087.8,69052.57,143
2024-11-04 05:03:00+00:00,2.6047316699999996,69040.1128,69068.27,69035.56,69161.0,69014.54,180
2024-11-04 05:04:00+00:00,1.70290533,69059.4298,69031.07,69021.98,69139.0,69021.98,90
2024-11-04 05:05:00+00:00,2.26666552,69079.3202,69132.0,69010.34,69132.0,69000.0,130
2024-11-04 05:06:00+00:00,0.7555689400000001,69020.9563,69042.0,69041.6,69042.0,69003.1,107
2024-11-04 05:07:00+00:00,2.710862559999999,69000.618,69019.09,69011.0,69041.7,68993.12,122
2024-11-04 05:08:00+00:00,0.8673651,69019.6675,69008.84,69019.2,69041.7,69004.03,86
2024-11-04 05:09:00+00:00,2.6206061700000007,69006.6205,69019.19,69013.85,69041.7,68997.58,94
2024-11-04 05:10:00+00:00,4.039184639999998,69030.2095,69014.46,69073.32,69133.0,69013.83,132
2024-11-04 05:11:00+00:00,5.983048229999997,69080.159,69066.1,69069.52,69140.0,69048.4,104
2024-11-04 05:12:00+00:00,2.6922151600000013,69067.6853,69069.51,69060.86,69072.66,69048.12,107
2024-11-04 05:13:00+00:00,4.509924840000004,69064.3771,69060.86,69059.51,69072.38,69051.72,123
2024-11-04 05:14:00+00:00,2.9380061699999986,69072.6633,69059.51,69082.89,69152.0,69059.5,101
2024-11-04 05:15:00+00:00,0.24210096000000006,69090.3023,69082.89,69104.45,69178.0,69069.1,69
2024-11-04 05:16:00+00:00,8.329001219999997,69113.8406,69104.45,69055.5,69198.0,69054.41,222
2024-11-04 05:17:00+00:00,2.958178670000001,69070.2414,69055.5,69048.93,69179.0,69027.4,117
2024-11-04 05:18:00+00:00,1.7736278199999989,69111.7498,69048.93,69007.2,69161.0,69006.41,170
2024-11-04 05:19:00+00:00,3.86709193,69037.4268,69140.0,69037.9,69141.0,69005.81,137
2024-11-04 05:20:00+00:00,0.7714999799999998,69102.3963,69049.75,69020.88,69148.0,69007.53,122
2024-11-04 05:21:00+00:00,0.9905660600000001,69072.1403,69025.35,69009.91,69141.0,68995.75,96
2024-11-04 05:22:00+00:00,1.8495200799999998,69053.9267,69007.77,68994.58,69124.0,68950.9,149
2024-11-04 05:23:00+00:00,1.1950716600000002,69004.5965,69014.1,69003.4,69105.0,68989.33,92
2024-11-04 05:24:00+00:00,1.4314916599999996,69033.3046,69003.4,68972.82,69117.0,68972.82,106
2024-11-04 05:25:00+00:00,3.8876981,68995.0114,68974.24,68939.4,69105.0,68924.19,139
2024-11-04 05:26:00+00:00,0.15207851,68934.873,68939.4,68922.82,69055.0,68920.62,63
2024-11-04 05:27:00+00:00,0.7503132999999998,68964.32,68929.37,68940.03,69060.0,68929.37,129
2024-11-04 05:28:00+00:00,0.54699189,68941.2739,68940.03,68939.11,69060.0,68932.02,78
2024-11-04 05:29:00+00:00,0.9721214299999995,68928.3286,68938.56,68918.1,69054.0,68913.29,119
2024-11-04 05:30:00+00:00,7.513435950000002,68933.4844,69051.0,68973.16,69063.0,68895.58,207
2024-11-04 05:31:00+00:00,2.01316619,68952.2821,68973.16,68936.29,69084.0,68931.1,109
2024-11-04 05:32:00+00:00,0.71078696,68918.4319,68933.7,68922.0,69044.0,68894.46,88
2024-11-04 05:33:00+00:00,0.6688696700000001,68902.5263,68897.62,68936.29,69031.0,68881.51,142
2024-11-04 05:34:00+00:00,0.35551502,68959.3496,68936.29,68966.25,69044.0,68934.6,96
2024-11-04 05:35:00+00:00,0.77427667,68940.2791,68963.48,68904.35,69044.0,68904.35,100
2024-11-04 05:36:00+00:00,3.5257810399999996,68902.8029,68904.35,68901.56,69024.0,68888.57,215
2024-11-04 05:37:00+00:00,1.4977701000000005,68885.7801,68900.68,68869.37,69001.0,68863.25,151
2024-11-04 05:38:00+00:00,0.67114156,68871.2259,68869.15,68871.59,68875.82,68863.31,120
2024-11-04 05:39:00+00:00,1.97517588,68872.5311,68870.84,68872.3,68886.61,68865.02,104
2024-11-04 05:40:00+00:00,1.3088354899999997,68871.7112,68872.29,68863.41,68984.0,68851.0,161
2024-11-04 05:41:00+00:00,1.11215455,68855.1263,68864.79,68847.07,68977.0,68837.06,120
2024-11-04 05:42:00+00:00,1.39251255,68837.9542,68844.04,68830.4,68959.0,68825.73,98
2024-11-04 05:43:00+00:00,4.1681175600000016,68814.5732,68831.35,68863.7,68954.0,68807.77,137
2024-11-04 05:44:00+00:00,2.741939890000001,68808.6926,68811.31,68801.36,68863.7,68794.0,93
2024-11-04 05:45:00+00:00,4.499568889999996,68795.8032,68802.85,68770.25,68920.0,68758.08,212
2024-11-04 05:46:00+00:00,16.572438619999996,68752.9972,68767.66,68724.05,68892.0,68712.29,379
2024-11-04 05:47:00+00:00,4.720617800000003,68717.5879,68724.05,68690.99,68834.0,68690.92,203
2024-11-04 05:48:00+00:00,8.367665310000007,68695.1029,68692.18,68753.06,68838.0,68661.74,201
2024-11-04 05:49:00+00:00,2.4775320599999997,68765.1717,68766.11,68756.04,68861.0,68710.9,130
2024-11-04 05:50:00+00:00,0.43751864,68768.5372,68760.2,68748.22,68860.0,68748.22,85
2024-11-04 05:51:00+00:00,1.2851616499999996,68765.814,68752.0,68767.69,68861.0,68752.0,105
2024-11-04 05:52:00+00:00,1.650905639999999,68760.2008,68767.69,68740.62,68868.0,68735.88,103
2024-11-04 05:53:00+00:00,3.854374030000002,68688.5519,68740.96,68676.63,68861.0,68662.3,207
2024-11-04 05:54:00+00:00,4.30531198,68698.7901,68671.64,68718.25,68806.0,68670.96,146
2024-11-04 05:55:00+00:00,1.900957259999999,68736.7065,68715.5,68755.26,68843.0,68704.0,129
2024-11-04 05:56:00+00:00,1.1617694600000004,68761.6588,68754.43,68777.04,68843.0,68745.09,110
2024-11-04 05:57:00+00:00,1.2088267299999995,68767.4891,68776.87,68763.61,68857.0,68747.28,117
2024-11-04 05:58:00+00:00,1.0516001499999996,68762.0211,68763.61,68751.53,68773.08,68750.71,109
2024-11-04 05:59:00+00:00,0.20383951000000006,68758.2728,68760.91,68759.28,68765.76,68751.91,55
2024-11-04 06:00:00+00:00,3.5141053699999993,68778.6637,68759.28,68795.61,68875.0,68759.27,124
2024-11-04 06:01:00+00:00,0.9961122199999998,68829.4237,68795.61,68824.16,68911.0,68763.8,126
2024-11-04 06:02:00+00:00,5.966748689999995,68821.8978,68824.15,68810.85,68922.0,68799.9,121
2024-11-04 06:03:00+00:00,1.9008314499999994,68836.5245,68808.16,68851.43,68923.0,68808.16,96
2024-11-04 06:04:00+00:00,1.0782412399999999,68858.4491,68851.44,68864.91,68937.0,68850.19,97
2024-11-04 06:05:00+00:00,4.08922145,68857.5446,68864.83,68870.52,68951.0,68837.75,112
2024-11-04 06:06:00+00:00,0.83069351,68890.5867,68870.52,68898.0,68979.0,68855.3,109
2024-11-04 06:07:00+00:00,1.4191487000000014,68879.1325,68899.5,68881.63,68910.12,68874.01,112
2024-11-04 06:08:00+00:00,0.56411459,68876.9078,68889.0,68879.85,68897.6,68866.28,90
2024-11-04 06:09:00+00:00,2.6545286400000006,68895.447,68874.0,68897.37,68980.0,68874.0,69
2024-11-04 06:10:00+00:00,1.2572962299999992,68936.9052,68897.6,68964.42,69037.0,68896.03,138
2024-11-04 06:11:00+00:00,6.27971425,68989.6485,68924.3,69004.63,69079.0,68924.3,210
2024-11-04 06:12:00+00:00,0.23098413999999998,68997.0938,68995.52,69000.0,69086.0,68954.21,79
2024-11-04 06:13:00+00:00,0.91176337,68956.604,68955.99,68956.49,69072.0,68939.06,150
2024-11-04 06:14:00+00:00,0.5689604899999997,68941.8376,68963.89,68932.67,69071.0,68925.93,86
2024-11-04 06:15:00+00:00,0.8600950000000004,68947.2787,68987.9,68954.34,68987.9,68932.79,102
2024-11-04 06:16:00+00:00,0.3810646000000001,68956.4582,68954.34,68987.9,69050.0,68947.31,63
2024-11-04 06:17:00+00:00,0.6228212299999998,68961.9527,68975.08,68955.16,69070.0,68947.4,103
